ES-FIN_HSBC_01_1,HSBC,CHECK,20241020
TW-ORG_66395320_03_1,嘉義縣梅山鄉梅山國民小學,收入憑證用紙單,20250113
TW-ORG_dral_001_1,社團法人中華防災中心服勤人員協會,服勤人員訓練報名表,20260102
TW-ORG_ETAX_151_1,財政部國稅局,薪資所得扣繳稅額繳款書,20250113
TW-ORG_ETAX_ntbna-01_1,財政部國稅局,汽車車身出廠與貨物稅完稅照證,20250113
TW-ORG_hualien_01_1,花蓮縣政府,營建剩餘土石方運送處理證明文件,20250113
TW-ORG_taiwan-museum_01_1,財團法人臺灣博物館文教基金會,各項支出統一收據,20250113
TW-ORG_taiwan-museum_02_1,財團法人臺灣博物館文教基金會,款項收據,20250113
TW-ORG_zsps.hlc_01_1,花蓮縣卓溪鄉卓溪國民小學,收款收據,20250113
TW-TRAN_42704065_01_1,鑫泰國際物流有限公司,寄件單,20250113
TW-TRAN_chung-tien_01_1,中天快遞有限公司,託運單,20250113
TW-TRAN_ctc-express_01_1,全統物流股份有限公司,快遞接送簽單,20250113
TW-TRAN_e-can_01_1,臺灣宅配通股份有限公司,大嘴鳥宅配通貨運單,20250113
TW-TRAN_hct_01_1,新竹物流股份有限公司,代收點專用託運單(常溫),20250113
TW-TRAN_hct_02_1,新竹物流股份有限公司,付款託運單,20250113
TW-TRAN_hct_021_1,新竹物流股份有限公司,付款託運單(僅收件人資料),20250113
TW-TRAN_kerrytj_01_1,嘉里大榮物流股份有限公司,託運單,20250113
TW-TRAN_kerrytj_02_1,嘉里大榮物流股份有限公司,託運單-冷涷,20250113
TW-TRAN_post_101_1,中華郵政,包裹託運單,20250113
TW-TRAN_post_102_1,中華郵政,快捷託運單,20250113
TW-TRAN_post_103_1,中華郵政,商業發票,20250113
TW-TRAN_post_105_1,中華郵政,EMS國際快捷郵件,20250113
TW-TRAN_post_106_1,中華郵政,EMS國際(地區)快捷郵件,20250113
TW-TRAN_post_107_1,中華郵政,掛號郵件收件回執,20250113
TW-TRAN_post_98-00-02-01F_1,中華郵政,通用型託運單,20250113
TW-TRAN_post_98-00-02-01G_1,中華郵政,通用型託運單,20250113
TW-TRAN_post_98-00-02-30E_1,中華郵政,代收貨款託運單,20250113
TW-TRAN_post_98-00-15-17_1,中華郵政,國際e小包,20250113
TW-TRAN_post_98-00-15-27_1,中華郵政,兩岸小包(郵政e小包),20250113
TW-TRAN_post_98-00-17-01_1,中華郵政,國際包裹五聯單,20250113
TW-TRAN_post_BULK-MAIL_1,中華郵政,大宗限時掛號及掛號函件,20250113
TW-TRAN_post_BULK-MAIL-1_1,中華郵政,大宗限時掛號及掛號函件(鄉鎮市區),20250113
TW-TRAN_post_ENV00_1,中華郵政,橫式標準信封,20250113
TW-TRAN_post_ENV013_1,中華郵政,大型牛皮信封(3元),20250113
TW-TRAN_sf-express_01_1,台灣順豐速運股份有限公司,寄件單,20250113
TW-TRAN_t-cat_01_1,統一速達股份有限公司,宅急便託運單,20250113
TW-TRAN_t-cat_02_1,統一速達股份有限公司,宅急便託運單(連續報表式),20250113
TW-TRAN_t-cat_03_1,統一速達股份有限公司,宅急便託運單(低溫),20250113
TW-TRAN_ufc_OCS01_1,華美航運股份有限公司,國際快遞托運單,20250113
TW-TRAN_yi-tsang_01_1,翊倉國際通運有限公司,物流快遞-托運單,20250113
US-TRAN_FedEx_01_1,FedEx,完整版國際空運提單,20250113
US-TRAN_FedEx_579_1,FedEx,完整版國際空運提單,20250113
US-TRAN_FedEx_663_1,FedEx,完整版國際空運提單-寄第三方,20250113
